membership_id,state_id,source_key,source_file,source_row_index,row_status,temperature_C,mea_mass_fraction,co2_loading_mol_per_mol_mea,species,measurement_role,reported_basis,conversion_eligible,lifecycle_status,target_membership,target_eligible,eligibility_reason
Matin2012_state_018|OH-,Matin2012_state_018,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,18,reported,20,0.3,0.505,OH-,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Matin2012_state_018|MEA + MEAH+,Matin2012_state_018,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,18,reported,20,0.3,0.505,MEA + MEAH+,aggregate_direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_019|CO2,Matin2012_state_019,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,19,reported,20,0.3,0.531,CO2,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Matin2012_state_019|MEA,Matin2012_state_019,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,19,reported,20,0.3,0.531,MEA,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_019|MEAH+,Matin2012_state_019,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,19,reported,20,0.3,0.531,MEAH+,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_019|MEACOO-,Matin2012_state_019,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,19,reported,20,0.3,0.531,MEACOO-,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_019|HCO3-,Matin2012_state_019,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,19,reported,20,0.3,0.531,HCO3-,direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Matin2012_state_019|CO3^2-,Matin2012_state_019,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,19,reported,20,0.3,0.531,CO3^2-,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Matin2012_state_019|H3O+,Matin2012_state_019,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,19,reported,20,0.3,0.531,H3O+,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Matin2012_state_019|OH-,Matin2012_state_019,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,19,reported,20,0.3,0.531,OH-,balance_inferred,,true,canonical_eligible,active_v1,no,Balance-inferred context is not an independent measurement.
Matin2012_state_019|MEA + MEAH+,Matin2012_state_019,Matin2012,data/reference/MEA/observations/liquid_speciation/Matin_2012_ChEq.csv,19,reported,20,0.3,0.531,MEA + MEAH+,aggregate_direct_positive,mole_fraction,true,canonical_eligible,active_v1,yes,Direct active-v1 source observation.
Wong2015_point_001|CO2,Wong2015_point_001,Wong2015,data/reference/MEA/observations/liquid_speciation/Wong_2015_Raman_speciation.csv,1,extracted,30,0.3,0.1268,CO2,direct_positive,mol_per_kg_source_basis,false,diagnostic_only,diagnostic_only_basis_unverified,no,Source kg denominator is not verified; normalized target conversion fails closed.
Wong2015_point_002|CO2,Wong2015_point_002,Wong2015,data/reference/MEA/observations/liquid_speciation/Wong_2015_Raman_speciation.csv,2,extracted,30,0.3,0.2285,CO2,direct_positive,mol_per_kg_source_basis,false,diagnostic_only,diagnostic_only_basis_unverified,no,Source kg denominator is not verified; normalized target conversion fails closed.
Wong2015_point_003|CO2,Wong2015_point_003,Wong2015,data/reference/MEA/observations/liquid_speciation/Wong_2015_Raman_speciation.csv,3,extracted,30,0.3,0.331,CO2,direct_positive,mol_per_kg_source_basis,false,diagnostic_only,diagnostic_only_basis_unverified,no,Source kg denominator is not verified; normalized target conversion fails closed.
Wong2015_point_004|CO2,Wong2015_point_004,Wong2015,data/reference/MEA/observations/liquid_speciation/Wong_2015_Raman_speciation.csv,4,extracted,30,0.3,0.429,CO2,direct_positive,mol_per_kg_source_basis,false,diagnostic_only,diagnostic_only_basis_unverified,no,Source kg denominator is not verified; normalized target conversion fails closed.
Wong2015_point_005|CO2,Wong2015_point_005,Wong2015,data/reference/MEA/observations/liquid_speciation/Wong_2015_Raman_speciation.csv,5,extracted,30,0.3,0.5268,CO2,direct_positive,mol_per_kg_source_basis,false,diagnostic_only,diagnostic_only_basis_unverified,no,Source kg denominator is not verified; normalized target conversion fails closed.
Wong2015_point_006|CO2,Wong2015_point_006,Wong2015,data/reference/MEA/observations/liquid_speciation/Wong_2015_Raman_speciation.csv,6,extracted,30,0.3,0.6432,CO2,direct_positive,mol_per_kg_source_basis,false,diagnostic_only,diagnostic_only_basis_unverified,no,Source kg denominator is not verified; normalized target conversion fails closed.
Wong2015_point_007|CO2,Wong2015_point_007,Wong2015,data/reference/MEA/observations/liquid_speciation/Wong_2015_Raman_speciation.csv,7,extracted,30,0.3,0.7472,CO2,direct_positive,mol_per_kg_source_basis,false,diagnostic_only,diagnostic_only_basis_unverified,no,Source kg denominator is not verified; normalized target conversion fails closed.
Wong2015_point_008|CO2,Wong2015_point_008,Wong2015,data/reference/MEA/observations/liquid_speciation/Wong_2015_Raman_speciation.csv,8,extracted,30,0.3,0.8242,CO2,direct_positive,mol_per_kg_source_basis,false,diagnostic_only,diagnostic_only_basis_unverified,no,Source kg denominator is not verified; normalized target conversion fails closed.
Wong2015_point_009|CO2,Wong2015_point_009,Wong2015,data/reference/MEA/observations/liquid_speciation/Wong_2015_Raman_speciation.csv,9,extracted,30,0.3,0.9723,CO2,direct_positive,mol_per_kg_source_basis,false,diagnostic_only,diagnostic_only_basis_unverified,no,Source kg denominator is not verified; normalized target conversion fails closed.
Wong2015_point_010|CO2,Wong2015_point_010,Wong2015,data/reference/MEA/observations/liquid_speciation/Wong_2015_Raman_speciation.csv,10,extracted,30,0.3,1.0347,CO2,direct_positive,mol_per_kg_source_basis,false,diagnostic_only,diagnostic_only_basis_unverified,no,Source kg denominator is not verified; normalized target conversion fails closed.
Wong2015_point_011|CO2,Wong2015_point_011,Wong2015,data/reference/MEA/observations/liquid_speciation/Wong_2015_Raman_speciation.csv,11,extracted,30,0.3,1.1169,CO2,direct_positive,mol_per_kg_source_basis,false,diagnostic_only,diagnostic_only_basis_unverified,no,Source kg denominator is not verified; normalized target conversion fails closed.
Wong2015_point_012|CO2,Wong2015_point_012,Wong2015,data/reference/MEA/observations/liquid_speciation/Wong_2015_Raman_speciation.csv,12,extracted,30,0.3,1.1876,CO2,direct_positive,mol_per_kg_source_basis,false,diagnostic_only,diagnostic_only_basis_unverified,no,Source kg denominator is not verified; normalized target conversion fails closed.
Wong2015_point_013|CO3^2-,Wong2015_point_013,Wong2015,data/reference/MEA/observations/liquid_speciation/Wong_2015_Raman_speciation.csv,13,extracted,30,0.3,0.1267,CO3^2-,direct_positive,mol_per_kg_source_basis,false,diagnostic_only,diagnostic_only_basis_unverified,no,Source kg denominator is not verified; normalized target conversion fails closed.
Wong2015_point_014|CO3^2-,Wong2015_point_014,Wong2015,data/reference/MEA/observations/liquid_speciation/Wong_2015_Raman_speciation.csv,14,extracted,30,0.3,0.2286,CO3^2-,direct_positive,mol_per_kg_source_basis,false,diagnostic_only,diagnostic_only_basis_unverified,no,Source kg denominator is not verified; normalized target conversion fails closed.
Wong2015_point_015|CO3^2-,Wong2015_point_015,Wong2015,data/reference/MEA/observations/liquid_speciation/Wong_2015_Raman_speciation.csv,15,extracted,30,0.3,0.3305,CO3^2-,direct_positive,mol_per_kg_source_basis,false,diagnostic_only,diagnostic_only_basis_unverified,no,Source kg denominator is not verified; normalized target conversion fails closed.
Wong2015_point_016|CO3^2-,Wong2015_point_016,Wong2015,data/reference/MEA/observations/liquid_speciation/Wong_2015_Raman_speciation.csv,16,extracted,30,0.3,0.4291,CO3^2-,direct_positive,mol_per_kg_source_basis,false,diagnostic_only,diagnostic_only_basis_unverified,no,Source kg denominator is not verified; normalized target conversion fails closed.
Wong2015_point_017|CO3^2-,Wong2015_point_017,Wong2015,data/reference/MEA/observations/liquid_speciation/Wong_2015_Raman_speciation.csv,17,extracted,30,0.3,0.5262,CO3^2-,direct_positive,mol_per_kg_source_basis,false,diagnostic_only,diagnostic_only_basis_unverified,no,Source kg denominator is not verified; normalized target conversion fails closed.
Wong2015_point_018|CO3^2-,Wong2015_point_018,Wong2015,data/reference/MEA/observations/liquid_speciation/Wong_2015_Raman_speciation.csv,18,extracted,30,0.3,0.6435,CO3^2-,direct_positive,mol_per_kg_source_basis,false,diagnostic_only,diagnostic_only_basis_unverified,no,Source kg denominator is not verified; normalized target conversion fails closed.
Wong2015_point_019|CO3^2-,Wong2015_point_019,Wong2015,data/reference/MEA/observations/liquid_speciation/Wong_2015_Raman_speciation.csv,19,extracted,30,0.3,0.7476,CO3^2-,direct_positive,mol_per_kg_source_basis,false,diagnostic_only,diagnostic_only_basis_unverified,no,Source kg denominator is not verified; normalized target conversion fails closed.
Wong2015_point_020|CO3^2-,Wong2015_point_020,Wong2015,data/reference/MEA/observations/liquid_speciation/Wong_2015_Raman_speciation.csv,20,extracted,30,0.3,0.8246,CO3^2-,direct_positive,mol_per_kg_source_basis,false,diagnostic_only,diagnostic_only_basis_unverified,no,Source kg denominator is not verified; normalized target conversion fails closed.
Wong2015_point_021|CO3^2-,Wong2015_point_021,Wong2015,data/reference/MEA/observations/liquid_speciation/Wong_2015_Raman_speciation.csv,21,extracted,30,0.3,0.9722,CO3^2-,direct_positive,mol_per_kg_source_basis,false,diagnostic_only,diagnostic_only_basis_unverified,no,Source kg denominator is not verified; normalized target conversion fails closed.
Wong2015_point_022|CO3^2-,Wong2015_point_022,Wong2015,data/reference/MEA/observations/liquid_speciation/Wong_2015_Raman_speciation.csv,22,extracted,30,0.3,1.0351,CO3^2-,direct_positive,mol_per_kg_source_basis,false,diagnostic_only,diagnostic_only_basis_unverified,no,Source kg denominator is not verified; normalized target conversion fails closed.
Wong2015_point_023|CO3^2-,Wong2015_point_023,Wong2015,data/reference/MEA/observations/liquid_speciation/Wong_2015_Raman_speciation.csv,23,extracted,30,0.3,1.1166,CO3^2-,direct_positive,mol_per_kg_source_basis,false,diagnostic_only,diagnostic_only_basis_unverified,no,Source kg denominator is not verified; normalized target conversion fails closed.
Wong2015_point_024|CO3^2-,Wong2015_point_024,Wong2015,data/reference/MEA/observations/liquid_speciation/Wong_2015_Raman_speciation.csv,24,extracted,30,0.3,1.1874,CO3^2-,direct_positive,mol_per_kg_source_basis,false,diagnostic_only,diagnostic_only_basis_unverified,no,Source kg denominator is not verified; normalized target conversion fails closed.
Wong2015_point_025|HCO3-,Wong2015_point_025,Wong2015,data/reference/MEA/observations/liquid_speciation/Wong_2015_Raman_speciation.csv,25,extracted,30,0.3,0.1266,HCO3-,direct_positive,mol_per_kg_source_basis,false,diagnostic_only,diagnostic_only_basis_unverified,no,Source kg denominator is not verified; normalized target conversion fails closed.
Wong2015_point_026|HCO3-,Wong2015_point_026,Wong2015,data/reference/MEA/observations/liquid_speciation/Wong_2015_Raman_speciation.csv,26,extracted,30,0.3,0.4291,HCO3-,direct_positive,mol_per_kg_source_basis,false,diagnostic_only,diagnostic_only_basis_unverified,no,Source kg denominator is not verified; normalized target conversion fails closed.
Wong2015_point_027|HCO3-,Wong2015_point_027,Wong2015,data/reference/MEA/observations/liquid_speciation/Wong_2015_Raman_speciation.csv,27,extracted,30,0.3,0.5269,HCO3-,direct_positive,mol_per_kg_source_basis,false,diagnostic_only,diagnostic_only_basis_unverified,no,Source kg denominator is not verified; normalized target conversion fails closed.
Wong2015_point_028|HCO3-,Wong2015_point_028,Wong2015,data/reference/MEA/observations/liquid_speciation/Wong_2015_Raman_speciation.csv,28,extracted,30,0.3,0.6436,HCO3-,direct_positive,mol_per_kg_source_basis,false,diagnostic_only,diagnostic_only_basis_unverified,no,Source kg denominator is not verified; normalized target conversion fails closed.
Wong2015_point_029|HCO3-,Wong2015_point_029,Wong2015,data/reference/MEA/observations/liquid_speciation/Wong_2015_Raman_speciation.csv,29,ambiguous,30,0.3,0.747,HCO3-,ambiguous,mol_per_kg_source_basis,false,qa_pending,diagnostic_only_basis_unverified,no,Source kg denominator is not verified; normalized target conversion fails closed.
Wong2015_point_030|HCO3-,Wong2015_point_030,Wong2015,data/reference/MEA/observations/liquid_speciation/Wong_2015_Raman_speciation.csv,30,extracted,30,0.3,0.8245,HCO3-,direct_positive,mol_per_kg_source_basis,false,diagnostic_only,diagnostic_only_basis_unverified,no,Source kg denominator is not verified; normalized target conversion fails closed.
Wong2015_point_031|HCO3-,Wong2015_point_031,Wong2015,data/reference/MEA/observations/liquid_speciation/Wong_2015_Raman_speciation.csv,31,extracted,30,0.3,0.9725,HCO3-,direct_positive,mol_per_kg_source_basis,false,diagnostic_only,diagnostic_only_basis_unverified,no,Source kg denominator is not verified; normalized target conversion fails closed.
Wong2015_point_032|HCO3-,Wong2015_point_032,Wong2015,data/reference/MEA/observations/liquid_speciation/Wong_2015_Raman_speciation.csv,32,extracted,30,0.3,1.0344,HCO3-,direct_positive,mol_per_kg_source_basis,false,diagnostic_only,diagnostic_only_basis_unverified,no,Source kg denominator is not verified; normalized target conversion fails closed.
Wong2015_point_033|HCO3-,Wong2015_point_033,Wong2015,data/reference/MEA/observations/liquid_speciation/Wong_2015_Raman_speciation.csv,33,extracted,30,0.3,1.1171,HCO3-,direct_positive,mol_per_kg_source_basis,false,diagnostic_only,diagnostic_only_basis_unverified,no,Source kg denominator is not verified; normalized target conversion fails closed.
Wong2015_point_034|HCO3-,Wong2015_point_034,Wong2015,data/reference/MEA/observations/liquid_speciation/Wong_2015_Raman_speciation.csv,34,extracted,30,0.3,1.1877,HCO3-,direct_positive,mol_per_kg_source_basis,false,diagnostic_only,diagnostic_only_basis_unverified,no,Source kg denominator is not verified; normalized target conversion fails closed.
Wong2015_point_035|MEAH+,Wong2015_point_035,Wong2015,data/reference/MEA/observations/liquid_speciation/Wong_2015_Raman_speciation.csv,35,extracted,30,0.3,0.0007,MEAH+,direct_positive,mol_per_kg_source_basis,false,diagnostic_only,diagnostic_only_basis_unverified,no,Source kg denominator is not verified; normalized target conversion fails closed.
Wong2015_point_036|MEAH+,Wong2015_point_036,Wong2015,data/reference/MEA/observations/liquid_speciation/Wong_2015_Raman_speciation.csv,36,extracted,30,0.3,0.1271,MEAH+,direct_positive,mol_per_kg_source_basis,false,diagnostic_only,diagnostic_only_basis_unverified,no,Source kg denominator is not verified; normalized target conversion fails closed.
Wong2015_point_037|MEAH+,Wong2015_point_037,Wong2015,data/reference/MEA/observations/liquid_speciation/Wong_2015_Raman_speciation.csv,37,extracted,30,0.3,0.2273,MEAH+,direct_positive,mol_per_kg_source_basis,false,diagnostic_only,diagnostic_only_basis_unverified,no,Source kg denominator is not verified; normalized target conversion fails closed.
Wong2015_point_038|MEAH+,Wong2015_point_038,Wong2015,data/reference/MEA/observations/liquid_speciation/Wong_2015_Raman_speciation.csv,38,extracted,30,0.3,0.3318,MEAH+,direct_positive,mol_per_kg_source_basis,false,diagnostic_only,diagnostic_only_basis_unverified,no,Source kg denominator is not verified; normalized target conversion fails closed.
Wong2015_point_039|MEAH+,Wong2015_point_039,Wong2015,data/reference/MEA/observations/liquid_speciation/Wong_2015_Raman_speciation.csv,39,ambiguous,30,0.3,0.4291,MEAH+,ambiguous,mol_per_kg_source_basis,false,qa_pending,diagnostic_only_basis_unverified,no,Source kg denominator is not verified; normalized target conversion fails closed.
Wong2015_point_040|MEAH+,Wong2015_point_040,Wong2015,data/reference/MEA/observations/liquid_speciation/Wong_2015_Raman_speciation.csv,40,extracted,30,0.3,0.5265,MEAH+,direct_positive,mol_per_kg_source_basis,false,diagnostic_only,diagnostic_only_basis_unverified,no,Source kg denominator is not verified; normalized target conversion fails closed.
Wong2015_point_041|MEAH+,Wong2015_point_041,Wong2015,data/reference/MEA/observations/liquid_speciation/Wong_2015_Raman_speciation.csv,41,extracted,30,0.3,0.6433,MEAH+,direct_positive,mol_per_kg_source_basis,false,diagnostic_only,diagnostic_only_basis_unverified,no,Source kg denominator is not verified; normalized target conversion fails closed.
